,path,res_num,dir_name,tmscore,gdtts
"('casp10/T0753', 6519)",casp10/T0753/SAM-T06-server_TS2.npz,103,casp10/T0753,0.7258,0.6852
"('casp10/T0753', 71548)",casp10/T0753/IntFOLD2_TS2.npz,108,casp10/T0753,0.7842,0.7338
"('casp10/T0753', 69891)",casp10/T0753/MULTICOM-CONSTRUCT_TS4.npz,108,casp10/T0753,0.7826,0.7292
"('casp10/T0755', 72065)",casp10/T0755/Jiang_Fold_TS5.npz,258,casp10/T0755,0.4126,0.3266
"('casp10/T0755', 93122)",casp10/T0755/panther_TS4.npz,258,casp10/T0755,0.4044,0.3459
"('casp10/T0755', 26191)",casp10/T0755/Pcons-net_TS2.npz,258,casp10/T0755,0.2854,0.2141
"('casp10/T0755', 63474)",casp10/T0755/MULTICOM-NOVEL_TS2.npz,258,casp10/T0755,0.4733,0.3789
"('casp10/T0755', 6748)",casp10/T0755/Distill_roll_TS5.npz,257,casp10/T0755,0.3917,0.3178
"('casp10/T0755', 24347)",casp10/T0755/IntFOLD_TS5.npz,258,casp10/T0755,0.4482,0.3711
"('casp10/T0755', 47957)",casp10/T0755/IntFOLD2_TS3.npz,258,casp10/T0755,0.4848,0.406
"('casp10/T0755', 67830)",casp10/T0755/MULTICOM-NOVEL_TS1.npz,258,casp10/T0755,0.4699,0.3905
"('casp10/T0755', 21892)",casp10/T0755/SAM-T08-server_TS4.npz,137,casp10/T0755,0.4081,0.3585
"('casp10/T0755', 88885)",casp10/T0755/Atome2_CBS_TS2.npz,258,casp10/T0755,0.3352,0.2955
"('casp10/T0755', 91281)",casp10/T0755/chunk-TASSER_TS1.npz,258,casp10/T0755,0.71,0.5979
"('casp10/T0755', 8042)",casp10/T0755/SAM-T08-server_TS3.npz,133,casp10/T0755,0.441,0.3682
"('casp10/T0755', 32179)",casp10/T0755/IntFOLD_TS2.npz,258,casp10/T0755,0.4335,0.3595
"('casp10/T0755', 69066)",casp10/T0755/MULTICOM-CONSTRUCT_TS4.npz,258,casp10/T0755,0.4391,0.3527
"('casp10/T0755', 8483)",casp10/T0755/Jiang_Server_TS1.npz,258,casp10/T0755,0.4286,0.3459
"('casp10/T0755', 51728)",casp10/T0755/HHpredA_TS1.npz,258,casp10/T0755,0.5029,0.4554
"('casp10/T0755', 16635)",casp10/T0755/TASSER-VMT_TS5.npz,258,casp10/T0755,0.6439,0.4942
"('casp10/T0755', 60693)",casp10/T0755/samcha-server_TS1.npz,258,casp10/T0755,0.4596,0.3043
"('casp10/T0755', 23540)",casp10/T0755/Bilab-ENABLE_TS3.npz,258,casp10/T0755,0.2478,0.1938
"('casp10/T0755', 40958)",casp10/T0755/MATRIX_TS4.npz,258,casp10/T0755,0.3423,0.2122
"('casp10/T0755', 97444)",casp10/T0755/FALCON-TOPO_TS1.npz,258,casp10/T0755,0.4392,0.2626
"('casp10/T0755', 28844)",casp10/T0755/TASSER-VMT_TS2.npz,258,casp10/T0755,0.6281,0.4855
"('casp10/T0755', 106093)",casp10/T0755/Pcons-net_TS5.npz,258,casp10/T0755,0.2953,0.2122
"('casp10/T0755', 69299)",casp10/T0755/chunk-TASSER_TS4.npz,258,casp10/T0755,0.5349,0.3915
"('casp10/T0755', 19667)",casp10/T0755/Seok-server_TS4.npz,258,casp10/T0755,0.4362,0.3508
"('casp10/T0755', 27997)",casp10/T0755/Mufold-MD_TS2.npz,258,casp10/T0755,0.9038,0.7994
"('casp10/T0755', 38488)",casp10/T0755/Jiang_Fold_TS1.npz,258,casp10/T0755,0.1969,0.0804
"('casp10/T0755', 77795)",casp10/T0755/SAM-T06-server_TS1.npz,258,casp10/T0755,0.3008,0.18600000000000003
"('casp10/T0755', 27481)",casp10/T0755/PROTAGORAS_TS1.npz,258,casp10/T0755,0.3406,0.2481
"('casp10/T0755', 99137)",casp10/T0755/RaptorX-ZY_TS1.npz,258,casp10/T0755,0.9209999999999999,0.8362
"('casp10/T0755', 24693)",casp10/T0755/Mufold-MD_TS4.npz,258,casp10/T0755,0.8929,0.7791
"('casp10/T0755', 5460)",casp10/T0755/MUFold_CRF_TS5.npz,258,casp10/T0755,0.3983,0.3256
"('casp10/T0755', 18758)",casp10/T0755/FFAS03hj_TS1.npz,119,casp10/T0755,0.3409,0.2878
"('casp10/T0755', 82999)",casp10/T0755/sysimm_TS2.npz,109,casp10/T0755,0.3457,0.3043
"('casp10/T0755', 37801)",casp10/T0755/MATRIX_TS2.npz,258,casp10/T0755,0.3666,0.2267
"('casp10/T0755', 27153)",casp10/T0755/IntFOLD_TS4.npz,258,casp10/T0755,0.4298,0.3672
"('casp10/T0755', 12445)",casp10/T0755/MULTICOM-REFINE_TS5.npz,258,casp10/T0755,0.4781,0.4167
"('casp10/T0755', 75470)",casp10/T0755/SAM-T08-server_TS5.npz,146,casp10/T0755,0.4021,0.3304
"('casp10/T0755', 27028)",casp10/T0755/Seok-server_TS5.npz,258,casp10/T0755,0.4309,0.3411
"('casp10/T0755', 16686)",casp10/T0755/MULTICOM-REFINE_TS1.npz,258,casp10/T0755,0.4754,0.4109
"('casp10/T0755', 41038)",casp10/T0755/Mufold-MD_TS5.npz,258,casp10/T0755,0.9005,0.8023
"('casp10/T0755', 69300)",casp10/T0755/Distill_roll_TS1.npz,257,casp10/T0755,0.3936,0.3304
"('casp10/T0755', 111554)",casp10/T0755/sysimm_TS1.npz,109,casp10/T0755,0.401,0.3692
"('casp10/T0755', 92895)",casp10/T0755/TASSER-VMT_TS3.npz,258,casp10/T0755,0.6665,0.5029
"('casp10/T0755', 111892)",casp10/T0755/Jiang_Server_TS5.npz,258,casp10/T0755,0.1725,0.0862
"('casp10/T0755', 104192)",casp10/T0755/3D-JIGSAW_V5-0_TS2.npz,258,casp10/T0755,0.4531,0.4118
"('casp10/T0755', 92425)",casp10/T0755/IntFOLD2_TS4.npz,258,casp10/T0755,0.486,0.40700000000000003
"('casp10/T0755', 26795)",casp10/T0755/PROTAGORAS_TS2.npz,258,casp10/T0755,0.3168,0.2267
"('casp10/T0755', 45843)",casp10/T0755/QUARK_TS2.npz,258,casp10/T0755,0.7524,0.6279
"('casp10/T0755', 104463)",casp10/T0755/AOBA-server_TS2.npz,258,casp10/T0755,0.44299999999999995,0.3498
"('casp10/T0755', 67445)",casp10/T0755/QUARK_TS3.npz,258,casp10/T0755,0.8952,0.7888
"('casp10/T0755', 5038)",casp10/T0755/ZHOU-SPARKS-X_TS3.npz,258,casp10/T0755,0.4813,0.2907
"('casp10/T0755', 98941)",casp10/T0755/PconsM_TS3.npz,258,casp10/T0755,0.2983,0.2558
"('casp10/T0755', 100243)",casp10/T0755/SAM-T06-server_TS3.npz,136,casp10/T0755,0.4035,0.3517
"('casp10/T0755', 973)",casp10/T0755/QUARK_TS5.npz,258,casp10/T0755,0.6715,0.5552
"('casp10/T0755', 105235)",casp10/T0755/YASARA_TS5.npz,145,casp10/T0755,0.3568,0.2955
"('casp10/T0755', 82043)",casp10/T0755/3D-JIGSAW_V5-0_TS5.npz,258,casp10/T0755,0.4619,0.4118
"('casp10/T0755', 92102)",casp10/T0755/BAKER-ROSETTASERVER_TS5.npz,258,casp10/T0755,0.2983,0.2558
"('casp10/T0758', 12154)",casp10/T0758/Distill_roll_TS1.npz,366,casp10/T0758,0.8709,0.6735
"('casp10/T0758', 113866)",casp10/T0758/NewSerf_TS1.npz,366,casp10/T0758,0.8736,0.6776
"('casp10/T0758', 22028)",casp10/T0758/MUFOLD-Server_TS2.npz,366,casp10/T0758,0.8736,0.6872
"('casp10/T0758', 15996)",casp10/T0758/SAM-T06-server_TS4.npz,342,casp10/T0758,0.797,0.6113
"('casp10/T0758', 60533)",casp10/T0758/panther_TS5.npz,366,casp10/T0758,0.8595,0.6735
"('casp10/T0758', 113676)",casp10/T0758/slbio_TS2.npz,366,casp10/T0758,0.8723,0.6742
"('casp10/T0758', 14699)",casp10/T0758/hGen3D_TS1.npz,366,casp10/T0758,0.8765,0.6735
"('casp10/T0758', 32754)",casp10/T0758/FALCON-TOPO_TS5.npz,362,casp10/T0758,0.8468,0.6503
"('casp10/T0758', 37853)",casp10/T0758/Jiang_Fold_TS1.npz,366,casp10/T0758,0.8703,0.6851
"('casp10/T0758', 68887)",casp10/T0758/IntFOLD2_TS3.npz,366,casp10/T0758,0.8709,0.6851
"('casp10/T0758', 51134)",casp10/T0758/MULTICOM-REFINE_TS4.npz,366,casp10/T0758,0.8787,0.6933
"('casp10/T0758', 82069)",casp10/T0758/FALCON-TOPO-X_TS3.npz,366,casp10/T0758,0.8687,0.6817
"('casp10/T0758', 112761)",casp10/T0758/TASSER-VMT_TS5.npz,366,casp10/T0758,0.8747,0.6974
"('casp10/T0758', 22131)",casp10/T0758/Seok-server_TS3.npz,366,casp10/T0758,0.8756,0.6926
"('casp10/T0758', 90605)",casp10/T0758/MATRIX_TS1.npz,366,casp10/T0758,0.8783,0.6933
"('casp10/T0758', 91445)",casp10/T0758/FRESS_server_TS3.npz,366,casp10/T0758,0.8169,0.5799
"('casp10/T0758', 79288)",casp10/T0758/YASARA_TS4.npz,366,casp10/T0758,0.8483,0.6639
"('casp10/T0758', 30011)",casp10/T0758/MULTICOM-NOVEL_TS3.npz,366,casp10/T0758,0.8741,0.6899
"('casp10/T0758', 114570)",casp10/T0758/BAKER-ROSETTASERVER_TS1.npz,366,casp10/T0758,0.8865,0.7056
"('casp10/T0758', 23371)",casp10/T0758/chunk-TASSER_TS4.npz,366,casp10/T0758,0.8806,0.6919
"('casp10/T0758', 67490)",casp10/T0758/Distill_TS4.npz,366,casp10/T0758,0.8739,0.6837
"('casp10/T0758', 5386)",casp10/T0758/PMS_TS5.npz,366,casp10/T0758,0.8681,0.6844
"('casp10/T0758', 34422)",casp10/T0758/PMS_TS1.npz,366,casp10/T0758,0.8652,0.6769
"('casp10/T0758', 23849)",casp10/T0758/Mufold-MD_TS2.npz,366,casp10/T0758,0.8694,0.6865
"('casp10/T0758', 45397)",casp10/T0758/FFAS03mt_TS1.npz,366,casp10/T0758,0.8669,0.6844
"('casp10/T0758', 70139)",casp10/T0758/SAM-T08-server_TS4.npz,351,casp10/T0758,0.8292,0.623
"('casp10/T0758', 32803)",casp10/T0758/Bilab-ENABLE_TS5.npz,366,casp10/T0758,0.8618,0.638
"('casp10/T0758', 97287)",casp10/T0758/SAM-T08-server_TS1.npz,366,casp10/T0758,0.8687,0.6701
"('casp10/T0758', 8394)",casp10/T0758/STRINGS_TS1.npz,366,casp10/T0758,0.8594,0.6571
"('casp10/T0758', 196)",casp10/T0758/QUARK_TS1.npz,366,casp10/T0758,0.8733,0.6851
"('casp10/T0758', 98136)",casp10/T0758/MUFOLD-Server_TS4.npz,366,casp10/T0758,0.8734,0.6899
"('casp10/T0758', 99492)",casp10/T0758/FFAS03_TS4.npz,355,casp10/T0758,0.8295,0.6318
"('casp10/T0758', 67441)",casp10/T0758/Bilab-ENABLE_TS2.npz,366,casp10/T0758,0.8615,0.6776
"('casp10/T0758', 51478)",casp10/T0758/MATRIX_TS5.npz,366,casp10/T0758,0.8804,0.7022
"('casp10/T0758', 48707)",casp10/T0758/MULTICOM-CONSTRUCT_TS2.npz,366,casp10/T0758,0.8744,0.6940000000000001
"('casp10/T0758', 38023)",casp10/T0758/BAKER-ROSETTASERVER_TS2.npz,366,casp10/T0758,0.8839,0.7070000000000001
"('casp10/T0758', 65806)",casp10/T0758/Distill_TS3.npz,366,casp10/T0758,0.8784,0.6899
"('casp10/T0758', 93181)",casp10/T0758/QUARK_TS4.npz,366,casp10/T0758,0.8754,0.6885
"('casp10/T0758', 25539)",casp10/T0758/AOBA-server_TS2.npz,366,casp10/T0758,0.8555,0.64
"('casp10/T0758', 59519)",casp10/T0758/MUFOLD-Server_TS1.npz,366,casp10/T0758,0.8745,0.6926
"('casp10/T0758', 90593)",casp10/T0758/Pcons-net_TS1.npz,366,casp10/T0758,0.8715,0.6824
"('casp10/T0758', 5099)",casp10/T0758/Atome2_CBS_TS1.npz,366,casp10/T0758,0.8864,0.7090000000000001
"('casp10/T0758', 54425)",casp10/T0758/slbio_TS1.npz,366,casp10/T0758,0.8738,0.6776
"('casp10/T0758', 41142)",casp10/T0758/FFAS03c_TS1.npz,366,casp10/T0758,0.8718,0.6844
"('casp10/T0758', 78639)",casp10/T0758/PconsD_TS4.npz,366,casp10/T0758,0.8694,0.6865
"('casp10/T0758', 67796)",casp10/T0758/Seok-server_TS4.npz,366,casp10/T0758,0.8753,0.6919
"('casp10/T0758', 107366)",casp10/T0758/QUARK_TS5.npz,366,casp10/T0758,0.8757,0.6906
"('casp10/T0758', 56709)",casp10/T0758/Phyre2_A_TS1.npz,366,casp10/T0758,0.8725,0.6885
"('casp10/T0758', 57596)",casp10/T0758/BhageerathH_TS5.npz,366,casp10/T0758,0.8645,0.6714
"('casp10/T0758', 107224)",casp10/T0758/FFAS03_TS1.npz,362,casp10/T0758,0.8589,0.6742
"('casp10/T0758', 107078)",casp10/T0758/BAKER-ROSETTASERVER_TS4.npz,366,casp10/T0758,0.8994,0.7432
"('casp10/T0758', 10579)",casp10/T0758/IntFOLD_TS4.npz,366,casp10/T0758,0.8694,0.6509999999999999
"('casp10/T0758', 92350)",casp10/T0758/slbio_TS3.npz,366,casp10/T0758,0.8752,0.6872
"('casp10/T0758', 24599)",casp10/T0758/QUARK_TS2.npz,366,casp10/T0758,0.8754,0.6906
"('casp10/T0758', 109708)",casp10/T0758/SAM-T08-server_TS3.npz,362,casp10/T0758,0.8491,0.6482
"('casp10/T0758', 86595)",casp10/T0758/HOMER_TS1.npz,363,casp10/T0758,0.8624,0.6872
"('casp10/T0758', 90437)",casp10/T0758/Jiang_Server_TS3.npz,366,casp10/T0758,0.8446,0.6448
"('casp10/T0758', 74631)",casp10/T0758/PMS_TS3.npz,366,casp10/T0758,0.8646,0.6769
"('casp7/T0283', 12936)",casp7/T0283/FUNCTION_TS5.npz,112,casp7/T0283,0.2676,0.2567
"('casp7/T0283', 44359)",casp7/T0283/POMYSL_TS2.npz,112,casp7/T0283,0.2652,0.2522
"('casp7/T0283', 38925)",casp7/T0283/RAPTOR-ACE_TS2.npz,112,casp7/T0283,0.2543,0.2321
"('casp7/T0283', 104336)",casp7/T0283/FAMSD_TS3.npz,112,casp7/T0283,0.2145,0.2277
"('casp7/T0283', 84528)",casp7/T0283/FUGMOD_TS2.npz,102,casp7/T0283,0.2734,0.2723
"('casp7/T0283', 106497)",casp7/T0283/Huber-Torda-Server_TS3.npz,74,casp7/T0283,0.1691,0.1786
"('casp7/T0283', 31303)",casp7/T0283/MetaTasser_TS2.npz,112,casp7/T0283,0.2755,0.25
"('casp7/T0283', 24954)",casp7/T0283/3D-JIGSAW_RECOM_TS4.npz,108,casp7/T0283,0.2351,0.2388
"('casp7/T0283', 92669)",casp7/T0283/nFOLD_TS3.npz,107,casp7/T0283,0.2143,0.2254
"('casp7/T0283', 87115)",casp7/T0283/Huber-Torda-Server_TS1.npz,104,casp7/T0283,0.2523,0.2589
"('casp7/T0283', 107645)",casp7/T0283/Bilab-ENABLE_TS5.npz,112,casp7/T0283,0.2923,0.3013
"('casp7/T0283', 99917)",casp7/T0283/Bilab-ENABLE_TS3.npz,112,casp7/T0283,0.3009,0.2902
"('casp7/T0283', 38653)",casp7/T0283/RAPTOR_TS2.npz,112,casp7/T0283,0.2661,0.2545
"('casp7/T0283', 38070)",casp7/T0283/ROBETTA_TS4.npz,112,casp7/T0283,0.2308,0.2321
"('casp7/T0283', 53211)",casp7/T0283/ROKKY_TS2.npz,111,casp7/T0283,0.5204,0.5067
"('casp7/T0283', 17006)",casp7/T0283/PROTINFO_TS3.npz,112,casp7/T0283,0.3006,0.2924
"('casp7/T0283', 15823)",casp7/T0283/Zhang-Server_TS5.npz,112,casp7/T0283,0.3785,0.3504
"('casp7/T0283', 100212)",casp7/T0283/HHpred3_TS1.npz,112,casp7/T0283,0.3139,0.2924
"('casp7/T0283', 70741)",casp7/T0283/3Dpro_TS5.npz,112,casp7/T0283,0.1979,0.1987
"('casp7/T0283', 65486)",casp7/T0283/3D-JIGSAW_POPULUS_TS1.npz,111,casp7/T0283,0.2208,0.2165
"('casp7/T0283', 49385)",casp7/T0283/UNI-EID_sfst_AL4.npz,93,casp7/T0283,0.2085,0.2143
"('casp7/T0283', 1261)",casp7/T0283/Pmodeller6_TS4.npz,111,casp7/T0283,0.2228,0.2366
"('casp7/T0283', 75184)",casp7/T0283/Ma-OPUS-server_TS3.npz,112,casp7/T0283,0.2129,0.2277
"('casp7/T0283', 22890)",casp7/T0283/SP4_TS1.npz,112,casp7/T0283,0.2818,0.2924
"('casp7/T0283', 53921)",casp7/T0283/ABIpro_TS4.npz,112,casp7/T0283,0.4982,0.4531
"('casp7/T0283', 101927)",casp7/T0283/FORTE1_AL5.npz,105,casp7/T0283,0.1902,0.1987
"('casp7/T0283', 93934)",casp7/T0283/3D-JIGSAW_TS1.npz,111,casp7/T0283,0.2212,0.2188
"('casp7/T0283', 67152)",casp7/T0283/FUNCTION_TS1.npz,112,casp7/T0283,0.2729,0.2812
"('casp7/T0283', 93836)",casp7/T0283/UNI-EID_sfst_AL1.npz,91,casp7/T0283,0.2141,0.2299
"('casp7/T0283', 27599)",casp7/T0283/keasar-server_TS1.npz,112,casp7/T0283,0.2491,0.2455
"('casp7/T0283', 24207)",casp7/T0283/3D-JIGSAW_TS4.npz,112,casp7/T0283,0.2317,0.2344
"('casp7/T0283', 48162)",casp7/T0283/ROKKY_TS1.npz,111,casp7/T0283,0.3207,0.3013
"('casp7/T0283', 100120)",casp7/T0283/mGen-3D_TS1.npz,102,casp7/T0283,0.2293,0.2277
"('casp7/T0283', 45960)",casp7/T0283/FAMSD_TS2.npz,112,casp7/T0283,0.2729,0.2812
"('casp7/T0283', 104362)",casp7/T0283/3D-JIGSAW_POPULUS_TS2.npz,111,casp7/T0283,0.23600000000000002,0.2388
"('casp7/T0283', 59033)",casp7/T0283/beautshot_TS1.npz,112,casp7/T0283,0.2091,0.2165
"('casp7/T0283', 2431)",casp7/T0283/HHpred2_TS1.npz,112,casp7/T0283,0.2426,0.2344
"('casp7/T0283', 83951)",casp7/T0283/ROKKY_TS3.npz,111,casp7/T0283,0.3773,0.3862
"('casp7/T0283', 64348)",casp7/T0283/Ma-OPUS-server_TS5.npz,112,casp7/T0283,0.2092,0.2321
"('casp7/T0283', 64469)",casp7/T0283/SPARKS2_TS3.npz,112,casp7/T0283,0.2065,0.2165
"('casp7/T0283', 56401)",casp7/T0283/FPSOLVER-SERVER_TS1.npz,111,casp7/T0283,0.2477,0.2366
"('casp7/T0283', 23942)",casp7/T0283/3D-JIGSAW_RECOM_TS5.npz,111,casp7/T0283,0.2254,0.2143
"('casp7/T0283', 115290)",casp7/T0283/Phyre-2_TS4.npz,75,casp7/T0283,0.1998,0.1897
"('casp7/T0283', 45371)",casp7/T0283/RAPTOR_TS1.npz,112,casp7/T0283,0.2212,0.2299
"('casp7/T0283', 92943)",casp7/T0283/PROTINFO-AB_TS4.npz,112,casp7/T0283,0.4099,0.3884
"('casp7/T0283', 60293)",casp7/T0283/FUGMOD_TS5.npz,112,casp7/T0283,0.2382,0.2545
"('casp7/T0283', 46828)",casp7/T0283/Phyre-2_TS1.npz,70,casp7/T0283,0.1691,0.1652
"('casp7/T0283', 23857)",casp7/T0283/3D-JIGSAW_RECOM_TS3.npz,108,casp7/T0283,0.2351,0.2388
"('casp7/T0283', 76097)",casp7/T0283/PROTINFO_TS4.npz,95,casp7/T0283,0.2105,0.2188
"('casp7/T0283', 35590)",casp7/T0283/SP4_TS4.npz,112,casp7/T0283,0.2731,0.2768
"('casp7/T0283', 82602)",casp7/T0283/CIRCLE_TS1.npz,112,casp7/T0283,0.3181,0.2924
"('casp7/T0283', 55086)",casp7/T0283/Huber-Torda-Server_TS4.npz,79,casp7/T0283,0.1633,0.1696
"('casp7/T0285', 104622)",casp7/T0285/PROTINFO_TS2.npz,99,casp7/T0285,0.1758,0.1843
"('casp7/T0285', 65065)",casp7/T0285/3D-JIGSAW_RECOM_TS4.npz,98,casp7/T0285,0.2022,0.2348
"('casp7/T0285', 99568)",casp7/T0285/PROTINFO_TS1.npz,99,casp7/T0285,0.1771,0.1919
"('casp7/T0285', 52120)",casp7/T0285/FAMSD_TS4.npz,99,casp7/T0285,0.2379,0.2348
"('casp7/T0285', 41011)",casp7/T0285/PROTINFO_TS5.npz,99,casp7/T0285,0.1739,0.1944
"('casp7/T0285', 28559)",casp7/T0285/RAPTOR-ACE_TS4.npz,99,casp7/T0285,0.2558,0.2702
"('casp7/T0285', 48987)",casp7/T0285/forecast-s_AL2.npz,95,casp7/T0285,0.1938,0.20199999999999999
"('casp7/T0285', 98482)",casp7/T0285/POMYSL_TS4.npz,99,casp7/T0285,0.1692,0.1566
"('casp7/T0285', 5123)",casp7/T0285/SPARKS2_TS5.npz,99,casp7/T0285,0.2531,0.2323
"('casp7/T0285', 51121)",casp7/T0285/RAPTOR_TS2.npz,99,casp7/T0285,0.2507,0.2727
"('casp7/T0285', 21710)",casp7/T0285/FOLDpro_TS5.npz,99,casp7/T0285,0.1892,0.1894
"('casp7/T0285', 5369)",casp7/T0285/POMYSL_TS2.npz,99,casp7/T0285,0.1855,0.1717
"('casp7/T0285', 3023)",casp7/T0285/3D-JIGSAW_TS5.npz,96,casp7/T0285,0.2436,0.2601
"('casp7/T0285', 65630)",casp7/T0285/3D-JIGSAW_RECOM_TS2.npz,98,casp7/T0285,0.278,0.298
"('casp7/T0285', 4818)",casp7/T0285/FORTE1_AL4.npz,92,casp7/T0285,0.1497,0.1566
"('casp7/T0285', 63616)",casp7/T0285/ABIpro_TS2.npz,99,casp7/T0285,0.1893,0.19699999999999998
"('casp7/T0285', 106118)",casp7/T0285/ABIpro_TS1.npz,99,casp7/T0285,0.2197,0.2222
"('casp7/T0285', 52505)",casp7/T0285/FAMS_TS5.npz,99,casp7/T0285,0.2503,0.2601
"('casp7/T0285', 107399)",casp7/T0285/Ma-OPUS-server_TS2.npz,99,casp7/T0285,0.2075,0.20199999999999999
"('casp7/T0285', 88430)",casp7/T0285/FUNCTION_TS2.npz,99,casp7/T0285,0.2226,0.2273
"('casp7/T0285', 38871)",casp7/T0285/Pmodeller6_TS3.npz,99,casp7/T0285,0.19699999999999998,0.2146
"('casp7/T0285', 87009)",casp7/T0285/UNI-EID_sfst_AL5.npz,44,casp7/T0285,0.1564,0.1616
"('casp7/T0285', 106384)",casp7/T0285/Zhang-Server_TS3.npz,99,casp7/T0285,0.2376,0.2475
"('casp7/T0285', 83218)",casp7/T0285/3Dpro_TS3.npz,99,casp7/T0285,0.1632,0.1641
"('casp7/T0285', 34032)",casp7/T0285/SP3_TS4.npz,99,casp7/T0285,0.2046,0.2121
"('casp7/T0285', 33546)",casp7/T0285/Pcons6_TS3.npz,99,casp7/T0285,0.1795,0.2121
"('casp7/T0285', 100626)",casp7/T0285/Bilab-ENABLE_TS3.npz,99,casp7/T0285,0.2421,0.25
"('casp7/T0285', 78332)",casp7/T0285/SAM-T02_AL3.npz,85,casp7/T0285,0.1769,0.1793
"('casp7/T0285', 18692)",casp7/T0285/3Dpro_TS5.npz,99,casp7/T0285,0.1628,0.1742
"('casp7/T0285', 85307)",casp7/T0285/FAMS_TS3.npz,99,casp7/T0285,0.2157,0.2121
"('casp7/T0285', 37653)",casp7/T0285/3Dpro_TS2.npz,99,casp7/T0285,0.1728,0.154
"('casp7/T0285', 20656)",casp7/T0285/SAM_T06_server_TS4.npz,79,casp7/T0285,0.1747,0.1894
"('casp7/T0285', 77902)",casp7/T0285/CaspIta-FOX_TS5.npz,99,casp7/T0285,0.1879,0.2096
"('casp7/T0285', 19485)",casp7/T0285/GeneSilicoMetaServer_TS1.npz,99,casp7/T0285,0.1642,0.1465
"('casp7/T0285', 74159)",casp7/T0285/UNI-EID_sfst_AL4.npz,56,casp7/T0285,0.1832,0.1793
"('casp7/T0285', 52848)",casp7/T0285/Phyre-2_TS3.npz,33,casp7/T0285,0.1494,0.1793
"('casp7/T0285', 977)",casp7/T0285/SAM-T02_AL2.npz,65,casp7/T0285,0.1349,0.1313
"('casp7/T0285', 10970)",casp7/T0285/Pcons6_TS2.npz,99,casp7/T0285,0.2006,0.2222
"('casp7/T0285', 20682)",casp7/T0285/LOOPP_TS1.npz,99,casp7/T0285,0.2201,0.2374
"('casp7/T0285', 70765)",casp7/T0285/Phyre-1_TS1.npz,32,casp7/T0285,0.136,0.1566
"('casp7/T0285', 8656)",casp7/T0285/PROTINFO-AB_TS5.npz,99,casp7/T0285,0.2084,0.2273
"('casp7/T0285', 87567)",casp7/T0285/FAMSD_TS2.npz,99,casp7/T0285,0.2429,0.2399
"('casp7/T0285', 12096)",casp7/T0285/Zhang-Server_TS2.npz,99,casp7/T0285,0.2541,0.2677
"('casp7/T0285', 10016)",casp7/T0285/Phyre-2_TS1.npz,99,casp7/T0285,0.2757,0.2626
"('casp7/T0285', 104971)",casp7/T0285/3Dpro_TS4.npz,99,casp7/T0285,0.1902,0.1944
"('casp7/T0285', 65995)",casp7/T0285/FUGMOD_TS3.npz,99,casp7/T0285,0.2316,0.2424
"('casp7/T0285', 67064)",casp7/T0285/CIRCLE_TS2.npz,99,casp7/T0285,0.2032,0.1919
"('casp7/T0285', 17515)",casp7/T0285/UNI-EID_bnmx_TS1.npz,77,casp7/T0285,0.17300000000000001,0.1793
"('casp7/T0285', 39368)",casp7/T0285/FUNCTION_TS4.npz,99,casp7/T0285,0.1951,0.19699999999999998
"('casp7/T0285', 5791)",casp7/T0285/keasar-server_TS2.npz,99,casp7/T0285,0.1577,0.1667
"('casp7/T0285', 26933)",casp7/T0285/Huber-Torda-Server_TS1.npz,63,casp7/T0285,0.1502,0.1717
"('casp7/T0285', 94094)",casp7/T0285/SAM_T06_server_TS1.npz,99,casp7/T0285,0.2099,0.2071
"('casp7/T0285', 86182)",casp7/T0285/FAMSD_TS5.npz,74,casp7/T0285,0.1562,0.1768
"('casp7/T0285', 35733)",casp7/T0285/Pcons6_TS5.npz,99,casp7/T0285,0.19699999999999998,0.2146
"('casp7/T0285', 76741)",casp7/T0285/nFOLD_TS5.npz,93,casp7/T0285,0.24100000000000002,0.2298
"('casp7/T0285', 111681)",casp7/T0285/karypis.npz,99,casp7/T0285,0.2803,0.2601
"('casp7/T0285', 8671)",casp7/T0285/ABIpro_TS5.npz,99,casp7/T0285,0.2127,0.2475
"('casp7/T0288', 29120)",casp7/T0288/FAMS_TS5.npz,91,casp7/T0288,0.7490000000000001,0.7308
"('casp7/T0288', 61479)",casp7/T0288/SPARKS2_TS4.npz,91,casp7/T0288,0.6918,0.6758
"('casp7/T0288', 33809)",casp7/T0288/Phyre-1_TS1.npz,80,casp7/T0288,0.7249,0.6978
"('casp7/T0288', 11788)",casp7/T0288/RAPTOR_TS2.npz,91,casp7/T0288,0.8096,0.8104
"('casp7/T0288', 89045)",casp7/T0288/FORTE1_AL5.npz,91,casp7/T0288,0.7490000000000001,0.7418
"('casp7/T0288', 11452)",casp7/T0288/ROKKY_TS2.npz,91,casp7/T0288,0.8166,0.8077
"('casp7/T0288', 43128)",casp7/T0288/Ma-OPUS-server_TS2.npz,91,casp7/T0288,0.7576,0.7390000000000001
"('casp7/T0288', 93025)",casp7/T0288/RAPTOR_TS5.npz,91,casp7/T0288,0.8140000000000001,0.8132
"('casp7/T0288', 31589)",casp7/T0288/FUGMOD_TS3.npz,91,casp7/T0288,0.8216,0.8049
"('casp7/T0288', 33585)",casp7/T0288/ROKKY_TS5.npz,91,casp7/T0288,0.8232,0.7995
"('casp7/T0288', 87435)",casp7/T0288/SAM-T02_AL1.npz,84,casp7/T0288,0.7839,0.7527
