,Proposed,GDT_TS,target,ProQ3D,ProQ2D,ProQ3,ProQ2,VoroMQA,SBROD,Sato-3DCNN
T0993s1TS266_1,0.7740522623062134,68.44,T0993s1,0.674339,0.627421,0.696943,0.6890729999999999,0.463254,1.6105664312799999,0.6617331504821777
T0993s1TS246_3,0.8153603672981262,72.24,T0993s1,0.66791,0.625023,0.683127,0.665559,0.470456,1.66990521847,0.7014335989952087
T0993s1TS149_3,0.7327834367752075,67.39,T0993s1,0.635854,0.5719029999999999,0.662766,0.6245069999999999,0.444385,1.6007439668999999,0.6121577024459839
T0993s1TS085_4,0.7662843465805054,64.26,T0993s1,0.6636350000000001,0.6286930000000001,0.682485,0.678912,0.464863,1.6538891432700005,0.6351408958435059
T0993s1TS116_2,0.7671946883201599,69.11,T0993s1,0.649476,0.613396,0.693488,0.680743,0.4567890000000001,1.6192694336700002,0.6478461027145386
T0993s1TS058_1,0.80977463722229,75.0,T0993s1,0.660714,0.621849,0.685375,0.662365,0.478794,1.6676607393,0.6824653744697571
T0993s1TS282_2,0.3994576334953308,47.43,T0993s1,0.437017,0.355695,0.383783,0.379444,0.262999,1.39359168869,0.1172920987010002
T0993s1TS488_3,0.7854399681091309,69.87,T0993s1,0.703331,0.649469,0.8029149999999999,0.732771,0.520483,1.63852017653,0.7620250582695007
T0993s1TS023_4,0.7959105968475342,74.33,T0993s1,0.6797880000000001,0.626021,0.702811,0.683604,0.485037,1.64590006044,0.7070378065109253
T0993s1TS116_3,0.7678541541099548,70.06,T0993s1,0.613781,0.577179,0.644838,0.64336,0.449794,1.64183254481,0.6474399566650391
T0993s1TS156_2,0.7550078034400941,70.72,T0993s1,0.657225,0.6280140000000001,0.703102,0.678838,0.468696,1.6366334119400001,0.684311032295227
T0993s1TS116_1,0.7421671748161316,63.88,T0993s1,0.634065,0.618289,0.658994,0.642274,0.458297,1.6212009641299998,0.6021912097930908
T0993s1TS337_3,0.7518746256828308,63.69,T0993s1,0.6224890000000001,0.566388,0.65904,0.62448,0.437597,1.64944794905,0.6297857165336609
T0993s1TS116_4,0.7657182812690735,68.44,T0993s1,0.615594,0.5888140000000001,0.61844,0.62978,0.433233,1.6189874251899998,0.5573264956474304
T0993s1TS145_2,0.7007160186767578,65.4,T0993s1,0.5775279999999999,0.587328,0.590884,0.626825,0.392924,1.6088428380200002,0.4505909383296967
T0993s1TS337_4,0.754496693611145,67.87,T0993s1,0.6151939999999999,0.57524,0.681087,0.651555,0.460388,1.63225921625,0.653082549571991
T0993s1TS498_5,0.7808073163032532,68.82,T0993s1,0.666469,0.616732,0.721167,0.694394,0.443406,1.67251183833,0.5956640839576721
T0993s1TS312_1,0.7180503010749817,65.88,T0993s1,0.582032,0.5626369999999999,0.646329,0.6288090000000001,0.426468,1.61368015127,0.5751333832740784
T0993s1TS337_5,0.7428462505340576,67.78,T0993s1,0.650151,0.602372,0.7023590000000001,0.691449,0.455454,1.60839396894,0.6332302093505859
T0993s1TS441_1,0.809596836566925,73.48,T0993s1,0.6820609999999999,0.626414,0.722747,0.687833,0.459583,1.66960925855,0.663788914680481
T0993s1TS488_1,0.8099467754364014,72.34,T0993s1,0.71617,0.662266,0.8145560000000001,0.7555930000000001,0.501429,1.6579780851700001,0.7610754370689392
T0993s1TS348_3,0.019062751904129985,40.3,T0993s1,0.13981500000000002,0.13054200000000002,0.05861990000000001,0.0426689,0.108969,1.1563966780500001,0.005945652257651091
T0993s1TS266_4,0.6904255151748657,58.08,T0993s1,0.5906100000000001,0.578832,0.564796,0.5918939999999999,0.40125,1.58957040574,0.5037928223609924
T0993s1TS149_4,0.7577882409095764,62.64,T0993s1,0.651668,0.599436,0.6185390000000001,0.612008,0.460484,1.61618391185,0.6088285446166992
T0993s1TS023_1,0.816502571105957,74.62,T0993s1,0.699231,0.6480640000000001,0.762301,0.738999,0.492169,1.6740612766799998,0.7208187580108643
T0993s1TS124_1,0.7172164916992188,61.12,T0993s1,0.563055,0.5666399999999999,0.556345,0.6337520000000001,0.444784,1.6132641403799999,0.5347327589988708
T0993s1TS116_5,0.7417628765106201,63.4,T0993s1,0.608742,0.565922,0.609695,0.622384,0.45023,1.56279533114,0.629446804523468
T0993s1TS145_4,0.7771102786064148,69.87,T0993s1,0.63197,0.6379640000000001,0.644464,0.6674,0.437262,1.5808012188999998,0.6452945470809937
T0993s1TS124_5,0.7103598117828369,63.4,T0993s1,0.579527,0.575149,0.562395,0.618402,0.446889,1.58084662986,0.5297476053237915
T0993s1TS243_2,0.8221127986907959,74.72,T0993s1,0.6654,0.637054,0.720531,0.698122,0.491395,1.6508491636000002,0.718225359916687
T0993s1TS110_1,0.7846062779426575,72.53,T0993s1,0.623757,0.585398,0.662998,0.658013,0.4375560000000001,1.5983689576700002,0.572123646736145
T0993s1TS085_1,0.773915708065033,68.25,T0993s1,0.660959,0.657573,0.702398,0.705246,0.463159,1.6375213969,0.6435582637786865
T0993s1TS365_4,0.4335699379444122,53.71,T0993s1,0.490141,0.471413,0.457895,0.486912,0.360416,1.45705351266,0.5215603113174438
T0993s1TS402_4,0.6024444699287415,63.59,T0993s1,0.574083,0.500464,0.532895,0.525053,0.384338,1.53066634741,0.450135201215744
T0993s1TS221_2,0.7512271404266357,66.16,T0993s1,0.6378020000000001,0.5937600000000001,0.6693439999999999,0.657573,0.48371,1.5972505256099998,0.6777324080467224
T0993s1TS243_1,0.816502571105957,74.62,T0993s1,0.699231,0.6480640000000001,0.762301,0.738999,0.492169,1.6740612766799998,0.7208187580108643
T0993s1TS023_5,0.8117629289627075,74.62,T0993s1,0.6881659999999999,0.640992,0.723946,0.707849,0.477198,1.66475487141,0.7331547737121582
T0993s1TS124_3,0.7394999265670776,65.21,T0993s1,0.5829979999999999,0.570773,0.575163,0.625927,0.471247,1.6373492808,0.5612536668777466
T0993s1TS023_3,0.8018673062324524,74.72,T0993s1,0.682292,0.628242,0.708901,0.689686,0.487763,1.6533243372,0.7102183699607849
T0993s1TS149_5,0.7329823970794678,65.4,T0993s1,0.607973,0.5828909999999999,0.619881,0.619899,0.432252,1.59976955484,0.6074310541152954
T0993s1TS470_1,0.6711199879646301,66.64,T0993s1,0.624228,0.547812,0.6038439999999999,0.592587,0.42207,1.5754798260299998,0.6030788421630859
T0993s1TS368_2,0.8428735136985779,73.38,T0993s1,0.693732,0.6574810000000001,0.787454,0.7185699999999999,0.5123949999999999,1.66031798917,0.7717169523239136
T0993s1TS337_2,0.7342694401741028,65.68,T0993s1,0.644788,0.589576,0.66669,0.638876,0.435768,1.63631329528,0.6394603252410889
T0993s1TS470_3,0.67525315284729,68.35,T0993s1,0.620975,0.540751,0.604258,0.5784199999999999,0.428709,1.60311584686,0.6113719344139099
T0993s1TS243_4,0.8084032535552979,74.05,T0993s1,0.683474,0.640177,0.7176020000000001,0.70201,0.483335,1.66696060274,0.6838686466217041
T0993s1TS470_4,0.6693137288093567,67.02,T0993s1,0.605276,0.539365,0.6041449999999999,0.581195,0.434685,1.58388209705,0.6254379749298096
T0993s1TS470_2,0.6730805039405823,68.06,T0993s1,0.6044609999999999,0.5571659999999999,0.601116,0.57702,0.432627,1.60305790938,0.6213080286979675
T0993s1TS368_4,0.8220410943031311,73.1,T0993s1,0.704551,0.669215,0.812399,0.73757,0.506408,1.63949780698,0.7596516609191895
T0993s1TS152_4,0.2926961779594421,41.45,T0993s1,0.450199,0.373966,0.399826,0.366959,0.285106,1.46907729775,0.20819443464279166
T0993s1TS348_1,0.014709359034895897,41.92,T0993s1,0.151538,0.1317,0.112761,0.0848873,0.0960308,1.13826102826,0.007750376593321563
T0993s1TS221_5,0.7252860069274902,65.3,T0993s1,0.63844,0.553517,0.6427069999999999,0.615544,0.444838,1.6152990106099998,0.6605455279350281
T0993s1TS058_5,0.7981908917427063,72.05,T0993s1,0.6692,0.6221720000000001,0.670262,0.658034,0.4739390000000001,1.65713052264,0.6834147572517395
T0993s1TS152_3,0.2902633845806122,45.34,T0993s1,0.4134930000000001,0.361271,0.404339,0.419649,0.293874,1.46530581757,0.2444939315319061
T0993s1TS365_5,0.4502653777599335,51.33,T0993s1,0.531235,0.517534,0.525906,0.55702,0.365074,1.51036253967,0.5240758657455444
T0993s1TS488_4,0.8260299563407898,66.16,T0993s1,0.71733,0.681347,0.785139,0.723923,0.514456,1.64722633039,0.7997565865516663
T0993s1TS160_2,0.7842708230018616,69.96,T0993s1,0.6369600000000001,0.610128,0.642301,0.659303,0.456744,1.5310753079100001,0.6369331479072571
T0993s1TS368_5,0.8270236253738403,71.86,T0993s1,0.679902,0.645592,0.764749,0.7013159999999999,0.496439,1.65282950018,0.7575795650482178
T0993s1TS243_5,0.8086913824081421,74.91,T0993s1,0.697824,0.640827,0.7187640000000001,0.695837,0.487581,1.64184367894,0.7004268765449524
T0993s1TS007_1,0.5910292863845825,63.97,T0993s1,0.5105689999999999,0.444642,0.475976,0.46793,0.375828,1.5108443913299998,0.4712707698345184
T0993s1TS149_1,0.7708563208580017,69.39,T0993s1,0.630577,0.593286,0.6467350000000001,0.638917,0.439229,1.59478414381,0.6331769227981567
T0993s1TS261_3,0.7377665638923645,67.97,T0993s1,0.576543,0.5779920000000001,0.590983,0.613915,0.440892,1.59796705098,0.5468639731407166
T0993s1TS085_3,0.6922613382339478,65.88,T0993s1,0.566685,0.5694899999999999,0.555707,0.599024,0.413255,1.55571190944,0.4807768166065216
T0993s1TS156_5,0.7832497358322144,71.2,T0993s1,0.625822,0.61516,0.6832159999999999,0.668523,0.466379,1.67328308124,0.7016905546188354
T0993s1TS498_2,0.7909086346626282,67.78,T0993s1,0.664946,0.6123569999999999,0.695735,0.674769,0.442557,1.63607773227,0.5869420170783997
T0993s1TS324_1,0.7899176478385925,72.53,T0993s1,0.646249,0.6228239999999999,0.6917220000000001,0.6683859999999999,0.48641,1.60859915747,0.7230558395385742
T0993s1TS365_3,0.43246278166770935,48.57,T0993s1,0.494613,0.454097,0.473214,0.509564,0.34348,1.46366044037,0.5190883874893188
T0993s1TS261_5,0.757910430431366,66.73,T0993s1,0.613775,0.5672649999999999,0.625745,0.618501,0.427692,1.5784287778100001,0.6501290202140808
T0993s1TS365_2,0.4539584815502167,49.81,T0993s1,0.458619,0.468141,0.4294770000000001,0.490548,0.368165,1.47108479808,0.5487421154975891
T0993s1TS324_3,0.8037939667701721,71.39,T0993s1,0.684646,0.620079,0.680433,0.657662,0.451335,1.6889169989500001,0.6412613987922668
T0993s1TS282_1,0.37122800946235657,53.14,T0993s1,0.526667,0.416884,0.481971,0.456107,0.317823,1.48847472378,0.17938567698001862
T0993s1TS124_2,0.7253862619400024,62.93,T0993s1,0.556052,0.5707180000000001,0.5536409999999999,0.626808,0.462413,1.59581075555,0.559975802898407
T0993s1TS470_5,0.6661346554756165,66.83,T0993s1,0.5989770000000001,0.528917,0.585382,0.557372,0.416509,1.5781409904799997,0.5958433747291565
T0993s1TS243_3,0.8004941344261169,74.05,T0993s1,0.691094,0.630544,0.724247,0.691146,0.473007,1.65089235237,0.7298285365104675
T0993s1TS004_3,0.7255384922027588,65.3,T0993s1,0.634576,0.596328,0.6819069999999999,0.660529,0.453122,1.63754688997,0.6477831602096558
T0993s1TS004_5,0.7264917492866516,65.49,T0993s1,0.60549,0.579117,0.657916,0.635107,0.45208,1.58072973187,0.7081271409988403
T0993s1TS246_4,0.7994005680084229,70.53,T0993s1,0.657678,0.62798,0.7401840000000001,0.718292,0.504003,1.65449359209,0.7048842906951904
T0993s1TS058_4,0.7945708632469177,73.67,T0993s1,0.663166,0.607733,0.676504,0.666573,0.472838,1.64970625117,0.6942681074142456
T0993s1TS160_4,0.6533751487731934,67.02,T0993s1,0.561665,0.5240090000000001,0.569682,0.590454,0.417504,1.52307067231,0.42531096935272217
T0993s1TS402_5,0.6139042377471924,64.26,T0993s1,0.606583,0.54342,0.5749489999999999,0.561896,0.389033,1.54303682692,0.4723457992076874
T0993s1TS402_2,0.6110059022903442,63.59,T0993s1,0.5591510000000001,0.532388,0.5176109999999999,0.559485,0.389099,1.56314857761,0.4632642865180969
T0993s1TS164_1,0.8200604319572449,68.63,T0993s1,0.650252,0.643323,0.6592,0.662138,0.478048,1.5981075522100001,0.6343997120857239
T0993s1TS312_2,0.7493206262588501,66.16,T0993s1,0.570004,0.573969,0.66793,0.6486649999999999,0.441149,1.61085858954,0.5919077396392822
T0993s1TS266_5,0.6671035289764404,57.13,T0993s1,0.592743,0.550866,0.601013,0.594905,0.421665,1.5820368026499998,0.489968329668045
T0993s1TS312_3,0.7033320665359497,62.74,T0993s1,0.550127,0.5735560000000001,0.636325,0.625587,0.423841,1.6217982085299998,0.5311405062675476
T0993s1TS441_3,0.754496693611145,67.87,T0993s1,0.6151939999999999,0.57524,0.681087,0.651555,0.460388,1.63225921625,0.653082549571991
T0993s1TS164_3,0.7611095309257507,69.96,T0993s1,0.632959,0.605302,0.671227,0.6845,0.456827,1.61365890847,0.6403880119323729
T0993s1TS402_3,0.6153732538223267,63.69,T0993s1,0.596653,0.517726,0.524884,0.512409,0.381739,1.53389870244,0.469946026802063
T0993s1TS004_4,0.7062994241714478,66.83,T0993s1,0.61815,0.538111,0.6451359999999999,0.6085659999999999,0.442274,1.60015189123,0.658924400806427
T0993s1TS149_2,0.7622757554054259,62.83,T0993s1,0.637187,0.633361,0.70189,0.691565,0.454836,1.61604800359,0.6396024823188782
T0993s1TS221_3,0.7676336169242859,66.92,T0993s1,0.663495,0.619246,0.668775,0.673042,0.472627,1.6033019845200005,0.6895219087600708
T0993s1TS498_4,0.7704305648803711,68.63,T0993s1,0.648054,0.598616,0.675094,0.663375,0.438433,1.6728409667299995,0.5517411231994629
T0993s1TS004_1,0.7385951280593872,62.83,T0993s1,0.648887,0.6485390000000001,0.682385,0.665423,0.4563390000000001,1.63443154081,0.7335970997810364
T0993s1TS324_2,0.7995412349700928,72.72,T0993s1,0.667007,0.617789,0.721909,0.6924399999999999,0.469502,1.68582946023,0.6544969081878662
T0993s1TS261_1,0.80997633934021,73.48,T0993s1,0.655249,0.618534,0.6802600000000001,0.700086,0.463295,1.67835825037,0.6852440237998962
T0993s1TS488_2,0.7966536879539491,69.96,T0993s1,0.6614979999999999,0.6264930000000001,0.7617520000000001,0.697397,0.507925,1.60657294377,0.7660125494003296
T0993s1TS023_2,0.8221127986907959,74.72,T0993s1,0.6654,0.637054,0.720531,0.698122,0.491395,1.6508491636000002,0.718225359916687
T0993s1TS337_1,0.809596836566925,73.48,T0993s1,0.6820609999999999,0.626414,0.722747,0.687833,0.459583,1.66960925855,0.663788914680481
T0993s1TS152_1,0.4088893234729767,47.72,T0993s1,0.432196,0.381413,0.405617,0.424234,0.272874,1.50832017502,0.26174822449684143
T0993s1TS441_5,0.717456579208374,64.83,T0993s1,0.5699609999999999,0.5196810000000001,0.599723,0.600217,0.424636,1.60017844313,0.5770795345306396
T0993s1TS402_1,0.5952261686325073,63.97,T0993s1,0.546076,0.481584,0.463504,0.493647,0.376372,1.5206947763999998,0.4298899173736572
T0993s1TS246_1,0.8027704358100891,72.43,T0993s1,0.641795,0.603052,0.684922,0.670588,0.475886,1.66723845463,0.7053766250610352
T0993s1TS156_4,0.7741789817810059,72.81,T0993s1,0.626069,0.626441,0.686338,0.6686380000000001,0.460709,1.6495077975799999,0.7136996388435364
T0993s1TS124_4,0.7341014742851257,61.41,T0993s1,0.613675,0.590192,0.606223,0.644516,0.451024,1.61907814653,0.5763572454452515
T0982TS160_4,0.3716693818569183,41.48,T0982,0.384145,0.386695,0.330672,0.362005,0.32666300000000004,1.54290480467,0.2809689939022064
T0982TS368_4,0.5273934602737427,42.04,T0982,0.6793140000000001,0.5873189999999999,0.687196,0.603352,0.456745,1.69580478179,0.5220422744750977
T0982TS488_3,0.4582659602165222,38.76,T0982,0.544126,0.558497,0.6380640000000001,0.573488,0.465479,1.57941173407,0.43949511647224426
T0982TS266_4,0.29681918025016785,29.31,T0982,0.444619,0.421432,0.41995,0.418103,0.331593,1.54211865839,0.2142365723848343
T0982TS149_1,0.4168205857276917,33.8,T0982,0.448433,0.4306100000000001,0.45438,0.46337,0.355758,1.6037764134,0.3392001390457153
T0982TS348_4,0.030527485534548763,20.41,T0982,0.103029,0.118802,-0.174331,-0.0966875,0.0745358,1.1014853703299998,0.008783084340393543
T0982TS266_2,0.3809496462345123,29.4,T0982,0.384771,0.403777,0.350692,0.388066,0.34329,1.5408504901,0.2329490780830384
T0982TS124_3,0.4826949238777161,34.55,T0982,0.486486,0.485742,0.483623,0.468879,0.418311,1.68733343408,0.3752231001853943
T0982TS261_5,0.4977484345436096,39.14,T0982,0.53738,0.545736,0.507371,0.5124920000000001,0.388672,1.6613664746099999,0.5306791067123413
T0982TS243_4,0.5215945839881897,42.51,T0982,0.5451600000000001,0.5437350000000001,0.522087,0.542257,0.40519,1.71214663377,0.4720064401626587
T0982TS261_3,0.4504646956920624,46.07,T0982,0.505074,0.523291,0.496685,0.504012,0.37071,1.6847995875600001,0.44337931275367737
T0982TS246_2,0.4985024929046631,39.98,T0982,0.53203,0.49637,0.55342,0.519288,0.416919,1.62941853409,0.4889984726905823
T0982TS124_1,0.3949960172176361,33.52,T0982,0.49343,0.484441,0.473343,0.479023,0.416188,1.6235191609000001,0.37970754504203796
T0982TS221_1,0.5761485695838928,41.29,T0982,0.613429,0.512985,0.577735,0.5232760000000001,0.414378,1.6722143336500002,0.5295001268386841
T0982TS246_4,0.3380259573459625,39.23,T0982,0.502141,0.453584,0.477589,0.44443,0.342793,1.45159431905,0.2200113385915756
T0982TS156_3,0.4319843649864197,33.24,T0982,0.546722,0.495972,0.555343,0.492149,0.374897,1.6483652871599999,0.3860768079757689
T0982TS156_4,0.4316312074661255,33.24,T0982,0.5130399999999999,0.477755,0.54909,0.490125,0.37249,1.6582872115,0.3633574843406677
T0982TS164_4,0.3607558310031891,36.42,T0982,0.469072,0.450733,0.430151,0.45999,0.318637,1.5288452201,0.2926394045352936
T0982TS110_3,0.30166786909103394,40.54,T0982,0.394515,0.384178,0.309889,0.339995,0.236003,1.3852817023,0.18254435062408447
T0982TS145_4,0.4744545221328736,42.04,T0982,0.509003,0.533405,0.507336,0.529848,0.39059,1.64767373864,0.4695484638214111
T0982TS312_3,0.3529990315437317,31.46,T0982,0.476751,0.433221,0.409343,0.390701,0.292786,1.58093474489,0.28763240575790405
T0982TS116_1,0.3563199043273926,39.05,T0982,0.452178,0.435737,0.4689390000000001,0.448346,0.355312,1.6090060223700002,0.3835984766483307
T0982TS347_3,0.48911052942276,41.1,T0982,0.542882,0.5143770000000001,0.5144489999999999,0.5341520000000001,0.4457140000000001,1.6945592203100002,0.4820866882801056
T0982TS160_1,0.5056843757629395,40.45,T0982,0.5217470000000001,0.546718,0.558371,0.572548,0.394054,1.636167345,0.4070950150489807
T0982TS441_3,0.4751680791378021,39.51,T0982,0.482375,0.4858270000000001,0.441381,0.4663390000000001,0.357545,1.5742542925999998,0.3909573554992676
T0982TS246_3,0.4917417168617249,37.27,T0982,0.458846,0.451925,0.387213,0.410791,0.357586,1.54192655559,0.3462569415569305
T0982TS149_4,0.30183684825897217,37.92,T0982,0.351486,0.34886,0.27046,0.293034,0.278962,1.5045088330200005,0.26952311396598816
T0982TS282_2,0.16361047327518466,23.69,T0982,0.223158,0.237533,0.175896,0.171346,0.183029,1.34251074831,0.06260445713996887
T0982TS085_4,0.28998151421546936,37.36,T0982,0.366165,0.345108,0.33360300000000004,0.364954,0.259546,1.4233276598700002,0.24041111767292025
T0982TS368_1,0.5009026527404785,40.26,T0982,0.639469,0.544384,0.6311869999999999,0.554714,0.46618,1.65782204425,0.5370936393737793
T0982TS124_5,0.4461832344532013,32.49,T0982,0.463041,0.4809810000000001,0.470431,0.48363,0.403302,1.6159269752599998,0.3243550956249237
T0982TS282_3,0.09632854908704758,18.45,T0982,0.170536,0.151824,0.0955198,0.057267,0.12952,1.24020996575,0.033558350056409836
T0982TS347_1,0.4952342808246613,41.85,T0982,0.55157,0.531253,0.5537380000000001,0.546212,0.430423,1.67025452769,0.49876630306243896
T0982TS156_1,0.43839871883392334,33.43,T0982,0.545833,0.5075270000000001,0.580333,0.516506,0.379683,1.64162382161,0.3830187916755676
T0982TS441_1,0.464374989271164,39.98,T0982,0.504266,0.5179729999999999,0.465079,0.49398,0.35902199999999995,1.5982489233000001,0.4276082515716553
T0982TS407_4,0.22254464030265808,18.07,T0982,0.318794,0.427503,0.373195,0.447168,0.345357,1.50109505259,0.13438166677951813
T0982TS004_4,0.2984396517276764,38.48,T0982,0.35425300000000004,0.30909000000000003,0.28397,0.26385,0.244812,1.3672485102899998,0.27000609040260315
T0982TS261_1,0.560662031173706,42.42,T0982,0.586881,0.5711350000000001,0.605089,0.5653859999999999,0.439009,1.7099497529899998,0.5368902683258057
T0982TS160_2,0.3265573978424072,38.11,T0982,0.438413,0.43204,0.402875,0.41406,0.299086,1.51018914514,0.21776141226291654
T0982TS441_2,0.4847873151302338,40.54,T0982,0.481347,0.488445,0.427826,0.464603,0.372363,1.6283342645200003,0.4213943481445313
T0982TS312_1,0.3678308427333832,35.3,T0982,0.543529,0.452749,0.495423,0.441783,0.337226,1.6498529732700002,0.3338022530078888
T0982TS110_4,0.3189782798290253,39.23,T0982,0.384589,0.393835,0.294957,0.321941,0.243851,1.3923804571899998,0.2359222620725632
T0982TS149_5,0.3138114213943481,37.27,T0982,0.354823,0.340606,0.264435,0.270951,0.259089,1.46549856269,0.2313460558652877
T0982TS246_1,0.5010033249855042,41.95,T0982,0.57225,0.50967,0.5574600000000001,0.508724,0.404191,1.6622395922100002,0.4571775197982788
T0982TS004_5,0.3615618050098419,42.51,T0982,0.387765,0.346646,0.35330100000000003,0.307238,0.28791,1.42468090051,0.28834423422813416
T0982TS497_5,0.09151624888181686,22.47,T0982,0.226465,0.165017,0.21565,0.0940909,0.172957,1.27584196639,0.058106403797864914
